sagenid;werkid;sagennummerimwerk;titel;sagebkategorie;sagengruppe;ortschaft;longitude;latitude;volltext;buchtitel
960;5;269;Die Sage von dem Ursprunge der beiden Ammeistergeschlechter der Barpfenning und der Leimer in Straßburg;NoCategorie;NoGroup;Straßburg;7.76752679517;48.5712679849;"Die Sage von dem Ursprunge der beiden Ammeistergeschlechter der Barpfenning und der Leimer in Straßburg.burg ein Kaufmann, Namens Rulin, der gewöhnlich Rulin der Krämer geheißen wurde. Er war ein reicher, allgemein burg die höchste Würde, das Amt eines Ammeisters, bekleidete. Dieser Rulin hatte einen Bruder, Johannes , der äußerst schreiber zu gebrauchen, äußerst kostfrei war. Johannes hielt, wie es scheint, gern offene Tafel für Alle, die sich ihm freundlich nahten. Da geschah es aber oft, daß er des Geldes mangelte. Allein in solchen Verlegenheiten wußte sich der heitere Kostfreie immer trefflich zu helfen. Wußte er doch, daß seines ernsten, soliden Bruders Geldkiste immer wohl gefüllt war. Jedesmal also, wenn er Mangel an Geld verspürte, gieng er Und dieß that auch Rulin jedesmal ohne Widerrede, denn auch er war gutmüthig und theilte gerne Andern mit, wie Johannes. Weil aber der Bruder Kostfrei gar oft wieder kam und es endlich ruchbar wurde unter den Leuten, so hieß man im Volke denjenigen der beiden Brüder, der dem Andern immer aushelfen mußte, bloß den baaren Pfenning, Baarpfenning , und Diese Namen blieben fortan den beiden Brüdern und gingen von ihnen auf ihre beiderseitigen Nachkommen über. Zur Anzeige, daß sie eines Geschlechtes und Herkommens, wappen : ein nach der Länge getheiltes, dreifach verschränktes Schild, scheidung der beiden Linien. Die Barpfenning führten links Gold, rechts Schwarz, und so fort verschränkt ; die Leimer hingegen hatten links oben Schwarz und rechts Gold, und so fort verschränkt. ";Die Sagen des Elsasses. Zweiter Teil. Die Sagen des Unter-Elsass
961;5;270;Kaiser Sigismund und die Straßburger Edelfrauen;NoCategorie;NoGroup;Straßburg;7.76752679517;48.5712679849;"Kaiser Sigismund und die Straßburger Edelfrauen. Sigismund, König von Ungarn und Böhmen, welcher den Gunst Straßburgs dadurch erworben, daß er der Stadt nicht nur das Recht, jährlich eine große Messe zu halten, bestätigte, sondern dieselbe auch, nach der Stadt Wunsche, vierzehn Tage vor und gehren den Rheinzoll, was ebenfalls ein bedeutender Gewinn war. Dafür empfieng ihn auch die Stadt auf das Glänzendste, als er, aus Italien zurückkehrend, aus der Schweiz kam und durch den Rheingießen in ihre Mauern einfuhr. Magistrat die Kunde erhielt, daß der Kaiser auf zwei Stunden von reiche Schiffe fuhren ihm entgegen und begleiteten ihn bis an die neue Brücke, wo er anlandete, zu Pferde stieg und von der ganzen Geistlichkeit, dem Adel, dem Magistrate und den Zünften mit lautem Jubel empfangen wurde. Vor ihm her und hinter ihm trug man Standkerzen. Er ritt nun mit seinem zahlreichen Gefolge, in welchem sich auch Amadeus, Graf von Savoyen, der bei sechshundert Pferde mit sich führte, befand, dem Münster zu ; und so groß war die melt hatte, daß er, wie Bernhard Herzog versichert, vor dem getreng des volcks nicht in das Münster kommen konnte, "" sondern in seine Herberge, den Lohnherrenhof, oder den jezigen Lurhof, in der Brandgasse, begleitet wurde. Erst nach dem „ Nachtims“ nachdem die Menge sich verlaufen, führte man ihn sodann in das Münster. Die Stadt schenkte dem Kaiser „ drey fuder Weins, ein rottes wehrt. "" Der Bischof, der Magistrat, die Bürgerschaft und der Adel nehm als möglich zu machen. Damals lag Bischof Wilhelm mit dem Domstifte und der Stadt in Streit, und Sigismund hatte während seines Verweilens in Straßburg vollauf zu thun, beide Theile von ihren Feindseligkeiten abzubringen und zur Aussöhnung zu bereden. Ebenso dauerten die Zwistigkeiten, welche schon lange zwischen den beiden angesehenen adeligen Familien Zorn und Mülnheim herrschten, noch immer fort und ließen unruhige Auftritte befürchten. Dies Alles machte, daß der Magistrat an den Thoren und auf den Thürmen strenge Wache zu halten befahl ; auch ließ er durch zwei dert zu Fuß, mit brennenden Schwefelringen vor und hinter dem Zuge, jede Nacht die Straßen bewachen. ten, und der Aufregung, welche dieselben mit sich brachten, war Sigismund heitern, manchmal sogar ausgelassenen Sinnes. Die schönen Frauen und Jungfrauen besonders hatten sich seiner Huld und Liebenswürdigkeit zu erfreuen. stube derer von Mülnheim, bei Gelag und Tanz weidlich vergnügt, als eine Deputation von Frauen der Zornischen Familie ihn für den folgenden Tag auf ihre Stube zum Hohenst eg einlud . Gerne, gab er ihnen scherzend zur Antwort, wolle er kommen , allein er wisse den Weg nicht, sie müßten ihn wohl abholen und dahin geleiten. Diese Worte ließen sich die Edelfrauen nicht umsonst gesagt sein. Des folgenden Morgens, „zu Primen zeitt “ (um sechs Uhr), pochte es plöglich an des Kaisers Schlafzimmer in des Lohnherren dem er schnell einen Mantel um sich geworfen hatte, baarfuß vor einer festlich geschmückten Schaar von bei hundert der schönsten sprechen mahnend, einluden, ihnen zum Hohenstege zu folgen. Der galante Kaiser empfing die Damen mit freundlichem Lächeln, und um sie nicht warten zu lassen, eilte er mit ihnen in dem Aufzuge, in welchem er sie eben empfangen, baarfuß und mit dem leichten Mantel bedeckt, die Treppe hinab. Beim Klange der Pfeifen und Trommeln bewegte sich der gleiterinnen, singend und tanzend durch die Brandgasse und die Münstergasse zum Münster. In der benachbarten Korbergasse kauften sie ihm an, hörten sodann mit ihm die Frühmesse, und brachten ihn fleiden konnte. Sieben Tage hatte Kaiser Sigismund in Straßburg zugebracht, in welchem damals ein außerordentlicher Zusammenlauf von Fremden war, dann,"" sagt Königshoven, vf die zeit waren in der Statt und der Margraf von Baden, und der Margraff von Röttell und der Bischoff von Trier, und herr Margyse von Verone, und der Baschan von Soffey, und viel andere Fürsten, Freyen, Graffen was ohne zahl in der Statt. und die Statt bezalt was der König und daß die Statt dem Könige Schenckte und allen Fürsten und Beim Abschied schenkte der Kaiser den Frauen, welche ihn so gastlich empfangen hatten, zum Andenken hundertfünfzig goldene kaufen lassen konnte. Da aber diese Zahl nicht hinreichte, um sie alle damit zu beglücken, so versprach er, die fehlenden nachzuschicken, was er auch getreulich hielt. gefallen an dem galanten Kaiser gefunden, daß sie stets um ihn Holzschuh als Windfahne angebracht. waren, wenn er nicht gerade in Geschäften war ; sie hatten ihn noch zu Schiff, eine Meile weit unterhalb Straßburg, begleitet und mit ihm auf einer grünen Au, wo man hielt, ein Abschiedsmahl genossen. Seinerseits war ihnen aber auch der Kaiser noch lange nachher huldvoll und freundlich zugethan. Denn, als „ Sigismund im Jahre selben Monats zu ihm, um vor ihm, der Angelegenheiten mit dem Bischof wegen, im Namen der Stadt einen Vortrag zu thun. Nicht ohne Absicht gab Herr Meiger zuerst einen Brief ab, den die Straßburgischen Damen an den Kaiser geschrieben hatten. Sogleich wurde Sigismund heiter, ließ ihn den Brief laut vorlesen und bezeugte sein Wohlgefallen an demselben. Dann überreichte ihm der Stadtschreiber, ebenfalls in der Frauen Namen, eine reich verzierte goldene Kette, die sich auch Sigismund sogleich um den Hals hieng. Hierauf ließ der Kaiser seine Gesellschaft in der Kammer tanzen, und versprach den Geberinnen, aus England, wohin er sich begeben werde, allerlei hübsche Dinge zu schicken oder selbst zu überbringen. Jedermann sagte, man hätte den Kaiser auf der ganzen Fahrt noch nicht so lustig gesehen. Auch in Aachen, wo dieser Fürst am burgischen Gesandten, Ritter Große Burggrat, richtete, die nach den Frauen. Worauf er die höfliche Antwort erhielt : „ Gnädiger Herr, sie haben ein groß Verlangen nach Euch. "" ";Die Sagen des Elsasses. Zweiter Teil. Die Sagen des Unter-Elsass
962;5;271;Die Sage von den ersten Zigeunern, welche in das Elsaß und nach Straßburg kamen;NoCategorie;NoGroup;Straßburg;7.76752679517;48.5712679849;"Die Sage von den ersten Zigeunern, welche in das Elsaß und nach Straßburg kamen.Unsere ältern elsässischen Geschichtschreiber haben das erste Erscheinen der Zigeuner oder Zigäuner im Elsasse, im Jahr halten aber manches rein Sagenhafte, so daß zwei derselben hier wohl eine geeignete Stelle finden. „Die ersten Zeyginer kommen gohn Straßburg."" bergen wollen. Sie waren auß Epiro, der gemein Mann nandts auß Klein Egipten. Die hatten Geldts genug, zahlten Alles, thaten Niemandts kein Leydt, zogen durch alle Landt. Ihr Obrister Allein seither haben veihl bösse Lecker in solchem Sinne solchs auch für genommen, ist aber ittel Betrug mit ihnnen. Es schreibt lichen beschriben beim Münstero. "" Hier die Stelle von Münster, in seiner Cosmographie „Von den Züginern , oder Heiden. Als man zalt von Christi geburt tausent, vierhundert vnd siebenzehen, hat man zum ersten inn Teutschlandt gesehen die Züginer, ein vngeschaffen schwarz, wüst vnn vnfletig Volck, dz sonderlich gern stilt, doch aller meist die Weyber, die also jren mannen zutragen. Sie haben vnder jnen ein Grauen¹ vnd etlich Ritter, die gar wohl bekleidet, vnd werden auch von jnen geehrt. Sie tragen bey ihnen etlich Brieff vnd Siegel, vom Keyser Sigmund vnd andern Fürsten gegeben, darmit sie ein Geleit vnn freyen Zug haben durch die Länder vnd Stett. Sie geben auch für, dz jne zu Buß auffgelegt sey, also vmbher zu ziehen in Bilgerweiß, vnd das sie zum ersten auß klein Egypten kommen seyen. Aber es seind Fablen. Man hat es wol erfarn, dz diß ellend Volck erboren ist, in seinem vmmschweiffenden ziehen, es hat kein Vatterland, zeucht also müssig im Land vmbher, ernehret sich mit stelen, lebt wie die Hund, ist kein Religion bey jnen ob sie schon jre Kinder vnder den Christen lassen Tauffen. Sie leben ohne sorg, ziehend von einem Land in das ander, kommen vber etlich jar herwider. Doch theilen sie sich in viel Scharen, vnn wechßlen jre zeug in die Länder. Sie nemen auch an Mann vnn Weyb in allen Ländern, die sich zu jnen begeren zu schlahen. Es ist ein selzams vnn wüst Volck, kan vil Sprachen, vnd ist dem Bawrßuolk gar beschwerlich. Dann so die armen Dorffleut im Feld seind, durchsuchen sie ihre Heuser, vnnd nemmen was jnen gefalt. Ihre alte Weyber begehend sie mit Warsagen, vnnd dieweil sie den fragenden antwort geben, wie viel Kinder, Männer oder Weyber sie werden haben, greiffen sie mit wunderbarlicher behendigkeit jnen zum Seckel, oder zu der Täschen, vnnd lären sie, daß es die Person deren solches begegnet, nicht innen wirt. Heydelberg begegnet, daß ich mit jhnen zu Eberbach in ein gespräch kam, vnd von ihren Obersten zu wegen bracht, zu lesen einen Brieff, deß sie sich berhümten, vnnd das was ein Vidimus, so sie von Keyser Sigmunden zu Lindaw hetten erlangt, inn dem stünd, wie jhre vorfahren in klein Egypten etliche jar lang vom Christen glauben weren ab gefallen. Und als sie sich widerumb bikerten, ward ihnen zu Buß auffgesezt, das sie oder etliche von den ihren also vier jar soltend im ellend vmbher ziehen, vnd Buß wircken, so lang sie im Vnglauben waren gelegen. Aber nach außweisung solches Brieffs, ist die Zeit jhres vmbher ziehens vor viel jharen außgewesen, vnnd vber das schweiffend sie noch im Land härumb, vnd ernehren sich mit stelen, liegen, triegen vnd Warsagen. Vnnd als ich ihnen solches fürwarff, gaben sie mir zu antwort, es were jhnen der Weg verschlagen, das sie nicht köndten in jr Vatterland kommen, ob schon die Zeit der Buß vor langem hinüber. Und da ich weiter sie rechtfertiget, es stünd im Brieff das sie solten Buß wircken, das thäten sie nicht, dann sie hetten mit Weybern zu schaffen, vnd nemen den Leuten das jr u. s. w. Antworten sie, sie hetten sonst nichts zu schaffen. "" ";Die Sagen des Elsasses. Zweiter Teil. Die Sagen des Unter-Elsass
963;5;272;Hansen's von Westhausen Geist erscheint auf dem Hohensteg;NoCategorie;NoGroup;Straßburg;7.76752679517;48.5712679849;"Hansen's von Westhausen Geist erscheint auf dem Hohensteg. mals mit seinen Genossen den vollen Becher in der Trinkstube derer von Zorn, zum Hohenstege genannt, geschwungen hatte, war im zwanzig Edelleute zu später Nacht in derselben Zunftstube ; da ging selben, auf einer Ziege reitend. Bei diesem Anblicke erschraken die Ritter so heftig, daß alle zweiundzwanzig erkrankten ; a cht davon starben des andern. Tages, und bald darauf noch mehrere andere. ";Die Sagen des Elsasses. Zweiter Teil. Die Sagen des Unter-Elsass
964;5;273;Die Inschrift am ehemaligen Weißthurmthore;NoCategorie;NoGroup;Straßburg;7.76752679517;48.5712679849;"Die Inschrift am ehemaligen Weißthurmthore. wurde, bemerkte man, gleich nachdem man durch den ersten Bogen gekommen war, zur rechten Hand, in einer gewissen Höhe, folgende alte Inschrift : Gottes barmherzigkeit Der paffen grytikeit Und der bauren bosheit Durchgründet niemanß Schadäus erzählt den Ursprung dieser Worte in seiner Chronik nach dem mündlichen Berichte eines ältern Straßburgers, «ex relatione cujusdam senioris» , auf folgende Weise : Seit undenklichen Zeiten gehörte der Zehende des vor der künften dem Stifte St. Thomä geschenkt hatte, genoß dieses Stift den bedeutenden Zehenden von Königshofen ; ein Drittheil nur blieb mehrere Jahrhunderte hindurch dem Leutpriester oder ewigen Kaplan Bischof Ruprecht die Kaplanei dieser Kirche ebenfalls St. Thomä heimfiel. gebrachter Ernte, die Stiftsherren den Gärtnern, die zur Pfarrei St. Aurelien gehörten, und den Königshofern „ ein gemeine Zech von Brodt und Wein ausrichteten "". Allein diese Gewohnheit, zu fallen war. Darüber ergrimmten die Bauern und steckten den auf dem Felde aufgeschichteten Zehenden in Brand. „ Nachdem aber, “ sagt Schadäus in seiner landschaftlichen Chronik, ohngeacht durch Gottes Barmherzigkeit eine reiche Ernd und Zehent gefallen, hat die Bosheit der Bauren verursacht, daß durch böse Buben der Zehent, so noch auf dem Felde lag, mit Feuer angesteckt und verderbt worden."" ";Die Sagen des Elsasses. Zweiter Teil. Die Sagen des Unter-Elsass
965;5;274;Die Erfindung der Buchdruckerkunst;NoCategorie;NoGroup;Straßburg;7.76752679517;48.5712679849;"Die Erfindung der Buchdruckerkunst. „Domallen wardt die herrliche Kunst , die buchdruckre ,y zu Straßburg erfunden durch Johann Menteln, am Fronhoff zum legten solhs, aber sein diener Johann Gensfleisch, als er ime die Kunst hatte genugsam abgestollen, flohe er in sein heimatt gan Menz. Do hat er solhs durch den Guttenberger, der reich waß, alles besser in ordnung brah .t Dessen untrew bekumert sich der Menteln so hardt das er starbe vor leidt. Wardt zu eren der Kunst ins münster begraben und ein druckerbreß auf sein grabstein gehawen. Hernach strieffe gott seinen diener den Gensfleisch auch das er bis ahn sein endt ist blindt worden. Ich ( Specklin) habe die erste breß, auch die buchstaben gesehen, wahren von Holz geschnitten, auch ganze worter, und silaba, hatten lochlen, und fast man ahn ein schnur nacheinander mit einer nadel, zoge sey dannoch den zeilen in die lenge. Es ist schad das man solhs werck (welhs das aller erste in aller welt gewesen ist) hat lassen verloren werden. "" Andere Ueberlieferungen in unsern alten Chroniken stimmen Specklins Bericht bei. Eine derselben sagt : zunft, zum dritten male Ammeister erwählt worden war, und Herr far von Endingen und Walther Spiegel Stättmeister waren, da lichen offenbar und allhier zu Straßburg an den Tag gebracht und erfunden durch Johann Mentelin, wohnhaft zum Thiergarten am Fronhof."" spach, im Krämergäßlein, gemacht, es war dieselbe, welche Specklin noch gesehen. druckerkunst schimmert die sonderbar entstellte und verwirrte historische Wahrheit noch durch. Bis zur Entdeckung des nach Andreas lin gemacht, galt Johannes Mentelin ziemlich allgemein für den Erfinder der Buchdruckerkunst. ";Die Sagen des Elsasses. Zweiter Teil. Die Sagen des Unter-Elsass
966;5;275;Der Bäckerknechte Zug nach Wasselnheim;NoCategorie;NoGroup;Straßburg;7.76752679517;48.5712679849;"Der Bäckerknechte Zug nach Wasselnheim. heim bestürmen und erobern ließ, soll sich die Bäckerzunft hauptsächlich ausgezeichnet und viel dazu beigetragen haben, die Belagerten zur Uebergabe zu nöthigen. Zur Erinnerung an die Einnahme des Wasselnheimer Schlosses zog hernach die Bäckerzunft von Straßburg alljährlich, um Pfingsten, in festlichem Zuge, mit fliegendem Zunftbanner, nach Wasselnheim. Also erzählen die Geschichtschreiber die Veranlassung dieses Festzuges, und damit stimmen auch die alten, mit Reimen versehenen Gemälde (s. weiter unten) überein , welche sich ehemals auf der Lagerung von Wasselnheim darstellten. Eine andere Erklärung dieses Zuges, offenbar nach einer mündlich verbreiteten Sage, zu welcher vielleicht eine mt dem Wasselnheimer Kriege zusammenhängende Begebenheit Veranlassung rührender Anhang, der sich in einem Exemplare der bekannten Descriptio particulæ territorii Argentinensis, von Bernegger, auf der Straßburger Stadtbibliothek befand. Hier die Stelle : dieses erzehlet, so, auf seinem Werth oder Unwerth beruhet, daß vor diesem einer des adelichen Geschlechts der Haffnere von Waßlenheim, die sich ebenmäßig von diesem Ort haben zu schreiben mahls einen Beckerknecht auf eben dieser Herberg, so zugleich ein Zunfft-Stub mit ist, mit entblößtem Halß schlaffend angetroffen, und zu seinem Knecht gesprochen haben : Dieser Kerl wäre gut zu köpffen, daraufhin sein Pferd sattlen lassen, und ohnwissend des Knechts diesem armen Menschen, mit seinem Schwerd, den Halß durchgehauen, folgends sich auf das Pferd gesezt und aus dem Staub gemacht, auch als die That, kundbar worden, und man ihn deßwegen als „ ad locum delicti citirt"", sich niemals eingefunden haben, noch einfinden wollen, dahero er vor dem Kayser soll verklagt, und der Statt anbefohlen worden seyn, ihn mit Gewalt zu über-, chem Ende, und weilen die Hauptsach eben einem Beckenknecht, der von ihm muthwilliger weiß entleibet worden, anbetroffen gehabt, eben die übrige Beckenknecht, sich an ihm zu vindiciren, mitgezogen seyn sollen. auf dem Tang Plag zur Rechten, wan man hinein kommt, an der Wand, der Zug der Becker vor Waßlenheim, auf einer Taffel ge= mahlt zu sehen. "" Bei den Bildern standen (nach Schneegans Geschichten und Sagen) die folgenden Reime zum Theil in Form eines Zwiegespräches zwischen den Belagerern und den Belagerten. "" Als man tausent vierhundert Jar Zalt acht vnd vierzige offenbar, Zugen alle Handwerck zu Straßburg auß, Vnd brachen Waßlenheim das Hauß. “ „Ich will werffen zu dem Kirchhoff frey. Gott geb wer in der Kirchen sey.“ „Schiessen vnd Werffen lont euch nit thauren, Wir wollen brechen Thurn vnd Mauren, Der Graben ligt voll böser Bauren. “ In der Wanzenaw hant wirs genomme ,n Das Vieh must in Westreich kommen. “ „Ehr gnedige Herren lont vns leben, Wir wend Euch das Schloß vffgeben."" In derselben Zunftstube standen ferner oben bei dem Fasse die Worte: „Es würdt baß beissen. "" „Den Schaden laß ich mich nit thauren Der mich bricht würd mich baß bauwen. ,,Hett ich den Rohraffen ¹ schlaffen lohn So wer mein Schloß ganz bliben stohn. „Zint ahn, hie muß gar nichts bleiben, Laß die Funcken gen Himmel steuben."" schriftlichem Werke also bezeichnet : ein Scharff Meßer der Rohraff genannt, ";Die Sagen des Elsasses. Zweiter Teil. Die Sagen des Unter-Elsass
967;5;276;Warum die Straßburger Meisenlocker heißen;NoCategorie;NoGroup;Straßburg;7.76752679517;48.5712679849;"Warum die Straßburger Meisenlocker heißen.reich, abgehen lassen, um denselben zu einem Bändnisse mit der Stadt zu vermögen. Heinrich fand sich dazu gleich bereit und rückte mit einem gewaltigen Heere im folgenden Jahre in's Elsaß. Da aber die Straßburger des Königs Plan, sich ihrer Stadt, unter dem Vorwand des Schußes, zu bemeistern, wohl kannten, so verwehrten sie ihm den Einzug in dieselbe und ließen ihn nur auf Schußweite nahen. lein. Um dem Könige nun zu zeigen, daß man ihn nicht fürchte, schossen die Straßburger vom Walle aus einem Geschüße, die Meise genannt, eine wohlberechnete Kugel in des Königs Zelt, die zwar Niemanden beschädigte, allein darin doch einen gewaltigen Aufruhr verursachte, und den König zu einem eiligen Aufbruch trieb. Künast berichtet hierüber : „ Der also genannte, und von seinem ersten Guß her, den Nahmen behaltende Meyßenlocker , picht, und eines engen Mundes ist, von welchem gesagt werden will, als solte darauß einem mit einer großen Macht sich dieser reich (in welchem Seculo, ist ohnbekandt), nach mancherley verübten Feindseligkeit durch sein bey Nieder-Hausbergen geschlagen gewesenes Zelt, geschossen worden sein ; ob nun wohl der Weg sehr weit, soll doch die Kugel nicht allein gereicht, sondern auch getroffen, und die locker biß auff diese Stunde behalten haben. "" Die übrigen Elsässer, welche die Straßburger noch jezt mit dem Spignamen Meisenlocker necken, führen denselben auf die besondere Liebhaberei der Straßburger, namentlich der lieben Jugend, zum Meisenfange hin, und wissen ihnen davon gar mancherlei Späße und Schwänke aufzubürden. ";Die Sagen des Elsasses. Zweiter Teil. Die Sagen des Unter-Elsass
968;5;277;Das Männlein am Katharinenthurm;NoCategorie;NoGroup;Straßburg;7.76752679517;48.5712679849;"Das Männlein am Katharinenthurm. abgebrannt) stand unten bei der Treppe, rechter Hand, ein steinernes Männlein, das die Eintretenden ehrerbietig zu grüßen schien, indem es mit der einen Hand die Mühe lüpfte. Zu beiden Seiten des runden Gesichtleins wallten dichte Locken herab ; es trug ein schlichtes Kleid ; auf der rechten Hüfte hing vom Gürtel, nach alterthümlichem Gebrauche, eine Tasche herab; auf der linken ein Schwert. Ehemals streckte es auch die Hand aus, als sollte man ihm Etwas darein legen. Früher stand es auf einem Postamente, einem bärtigen Kopfe (der später auswendig an dem neu erbauten Treppenhause der Bibliothek rinenthurme , und schaute in den Rheingießen hinab, an welchem jener, vor noch nicht langer Zeit abgebrochene Thurm, unfern der Katharinenbrücke, sich erhob. Andreas Silbermann erzählt den Ursprung und die Bedeutung dieses Männleins, nach der mündlichen Sage einiger seiner ältern Zeitgenossen, folgenderweise : Ein Straßburger Schiffmann und der Stadt Bürger, war eines Tages in den Rheinauer Wald gefahren, um Holz zu hauen. Im Augenblicke aber, als er seine Ladung abführen wollte, kamen Rheinauer Bauern dazu, nahmen ihn fest und ließen ihn ohne weiters aufhängen. Ein Straßburger Bürger war aber damals nichts Geringes. Keinen durfte man ungestraft beleidigen, geschweige aufhängen. Auch mußten die Rheinauer ihren Frevel an dem Schiffer schwer entgelten. Zur Buße stellte man das erwähnte steinerne Männlein am Katharinenthurme auf, und jedesmal wenn Schiffleute von Rheinau mit einer Ladung Holz den Rheingießen herabfuhren, mußten sie daselbst anlanden und einen Schilling bezahlen. Unter dem Männlein, fügt Silbermann hinzu, stand folgendes Reimlein : Die Herren von Rheinau Sollen geben ihren Diebsschilling au. Ein Rheinauer, der oft in die Stadt fuhr, schlug einmal mit einem Bengel nach dem ärgerlichen Männlein, warf es damit von seinem Postamente herab und schlug ihm die rechte, Hand ab, die streckt hatte. lein, nachdem sie mit ihren Schiffen gelandet, aussteigen mußten, schilling bis auf den Pfenningthurm, am ehemaligen Baarfüßer ";Die Sagen des Elsasses. Zweiter Teil. Die Sagen des Unter-Elsass
969;5;278;Die Hunde in der großen Kirchgasse;NoCategorie;NoGroup;Straßburg;7.76752679517;48.5712679849;"Die Hunde in der großen Kirchgasse. Am Eingange der großen Kirchgasse, zur Rechten, wenn man von dem Jung St. Peterplage hineinkommt, stand früher ein altes Haus, das sich, auf der Seite, welche in die Straße hinausging, durch eine mit Zinnen versehene Mauer, oder wie man vor Zeiten sagte, durch einen Grendel, bemerkbar machte. Es war dies ehemals ein Kapitelhaus des reichen Stiftes Jung St. Peter gewesen. In neuern Zeiten aber, war es in ein Wirthshaus zum „ Fünfzehnsolsstück"" genannt, umgewandelt, und später zum Hôtel de France erhoben worden. Ehedem war dies Haus, wegen seiner hohen Lage unter dem Namen das Haus zum Bühel"" bekannt (Künast) ; Andere nennen es das Haus zum Vogelgesang"" (Büheler), und wieder an der Pest der Straßburger Reformator Dr. Wolfgang Fabricius Capito. So lange noch der alte Grendel stand, saß oben auf einem starken Knaufe, inmitten der Zinnen, ein alter steinerner Hund. Derselbe blickte einst nach einem andern Hunde hin, der über dem Thore des gegenüberstehenden Hauses angebracht war, aber schon längere Zeit daselbst verschwunden ist. Ueber diese beiden Hunde hat die Volkssage verschiedenartige Auslegungen gegeben. Die Einen erzählen : Zwei Hunde wären einst in dieser Gasse zusammengetroffen, hätten sich feindselig angefallen und so lange und mit solcher Wuth bekämpft, bis sie sich gegenseitig zu Tode gebissen. Zum Gedächtniß an diesen grimmigen Doppelmord wären sodann die Bildnisse der Hunde einander gegenüber aufgestellt worden. schwemmung, das Wasser bis zur Höhe des Hofthores gereicht habe, über welchem der eine Hund schwimmend ausgehauen war, und daß beide Hunde, der eine noch schwimmend, der andere bereits weiter oben, auf den Zinnen des Grendels, in Sicherheit gelangt, die Erinnerung jener schrecklichen Ueberschwemmung den spätern Geschlechtern aufbewahren sollten. Zufolge Anderer endlich, wären einst , ebenfalls bei einer großen Ueberschwemmung, die Fluten so schnell und so hoch gestiegen, daß die meisten Gassen unter Wasser kamen. Dieser Punkt aber, hofe der Kirche, als einer der höchsten in der ganzen Stadt, wäre ragten. Hieher nun hätten sich viele, von dem Wasser getriebene und fortgeschwemmte Hunde geflüchtet, um ins Trockene zu gelangen. ";Die Sagen des Elsasses. Zweiter Teil. Die Sagen des Unter-Elsass
970;5;279;Straßburger Wahrzeichen;NoCategorie;NoGroup;Straßburg;7.76752679517;48.5712679849;"Straßburger Wahrzeichen. genanntes Wahrzeichen : eine große roth bemahlte Halbkugel aus Stein, die mit Adern bezeichnet scheint, und von welcher sechs in etwas gezackte Strahlen ausgehen, die dunkler anzusehen sind. Dies, erzählt man, sey die Abbildung einer außerordentlich großen Spinne, die der Tradition nach, im Weinkeller gefunden und mit Knütteln daselbst getödtet worden seyn soll. Bei genauerer, durch unsern im Fach der Naturgeschichte sehr berühmten Professor Johannes Hermann, geschehener Untersuchung und Nachschlagen der Herrn Flach, damaligen ersten Schreiber, aufgezeichnet, daß schon zu seiner Zeit diese Halbkugel am alten Spital zugegen gewesen, Hospital erneuert worden sey ; jedoch wird nirgend keine Bedeutung dung einer Pestbeule, andere die Abbildung eines Fleischgewächses, welches von dem Arm einer Frau abgenommen worden, und jener Zeiten, etwas Besonderes jedermann sichtlich darstellen. Ein anderes Wahrzeichen von Straßburg soll dieß seyn, daß in unsrer Mezig keine Mücken oder Fliegen angetroffen werden ; wie denn auch nach den jüdischen Schriftstellern im Salomonischen Tempel und dem des Herkules, keine gewesen seyn sollen. "" ";Die Sagen des Elsasses. Zweiter Teil. Die Sagen des Unter-Elsass
971;5;280;Ein Straßburger Wahrzeichen;NoCategorie;NoGroup;Straßburg;7.76752679517;48.5712679849;Ein Straßburger Wahrzeichen. Ein wenig bekanntes Wahrzeichen Straßburgs befindet sich in Seminar ostwärts hinab, so erblickt man auf einem Dache ein Männchen, das neugierig in den Schornstein hinabblickt. Die Sage haft verstand, die Leute zu betrügen. Der Teufel, so oft er vorbei kam, blickte mit Vergnügen durch den Schornstein auf seinen gelehrigen Schüler hinab. Zum Andenken wurde sein Bildniß später in Stein hinaufgestellt. ;Die Sagen des Elsasses. Zweiter Teil. Die Sagen des Unter-Elsass
