sagenid;werkid;sagenidautor;sagenidimwerk;titel;sagenkategorie;sagengruppe;ortschaft;longitude;latitude;volltext;buchtitel
218;2;136;136;Frevel eines eltzischen Jägers;NoCategory;NoGroup;Kempenicher Hauses;0.0;0.0;"Im Untersaal des Kempenicher Hauses zu Burg Elt 
hängt über der Thüre ein Hirschgeweih mit einer seltsamen, 
Inschrift, die also lautet : 
Hier die Graben dieser Stadt 
Kein Schuß noch Schirm thun geben, 
Ein Elger Jäger hat 
Mich dort gebracht ums Leben. 
Nach zwei Blessuren ich das Leben mußt aufgeben. 
Die Burger plöglich mich haben hingenommen 
Und bin an diesen Ort, weiß nicht wie, hergekommen. 
Bei Hof zu Koblenz ist mein Körper angelanget, 
Der Zierat meines Haupts dir hier, o Leser, hanget. 
Anno 1751, den 25. Oktobris . 
Dieses Geweih hat ursprünglich nicht hier, sondern in 
der Kurtrierer Kellerei zu Münstermaifeld gehangen. Es hat 
mijd 
nämlich ein Jäger des Grafen Elg imOktober jenes Jahres in 
feld einen Damhirsch von seltener Größe zu erlegen. Db Di 
er allda als zahmer Hirsch, gewissermaßen als „zoologisches 
Tier"" zu Belehrung und Vergnügen der Münsterer gehalten 
worden ist, oder ob er sich aus den elzischen Waldungen 
in den Schuß der gutmütigen Bürger der Maienstadt hat 
flüchten wollen, das wird schwerlich jemals aufgeklärt 
fug, Jagdfrevel und Wilderei nicht gefallen, nahmen den teiler 
bitterten Prozeß, den aber die Elger nach Fug und Recht Janitr 
verloren haben. ne 
aben 
";Geschichten und Erzählungen des Moseltals
219;2;137;137;Der durchlöcherte Harnisch zu Eltz;NoCategory;NoGroup;Elz;7.07571;49.83544;"Im Schloß zu Elz wird unter andern Waffenstücken 
auch ein weiblicher Brustharnisch aufbewahrt, der an der 
Stelle des Herzens durch eine Kugel durchlöchert ist. Einst, 
so erzählt die Sage, ist ein Burgfräulein zu Elz schon in 
der Wiege mit einem Junker von Braunsberg verlobt 
worden. Und als das Junkerlein herangewachsen war und 
sein Bräutlein besuchte, da fand es sich, daß die Herzen 
nicht stimmen wollten und bei noch näherer Bekanntschaft 
sich immer mehr entfremdeten. Aber der rohe Jüngling 
wollte die Maid zur Minne zwingen, nicht erst durch 
fittiges Betragen und zartes Werben sich Liebe verdienen: 
und so forderte er eines Tages im Beisein der ganzen 
Sippschaft und Ganerbenschaft barsch einen Kuß von der 
ihm verlobten Jungfrau. Schamhaft errötend weigert sie 
ihm diesen Minnesold, und da die Muhmen und Basen ein 
höhnisches Gelächter erheben, verläßt der junge Braunsberg 
wütend das Schloß Elg, kündigt die Verlobung auf und 
schickt einen Fehdebrief. Nachdem beide Parteien sich schon 
viel Herzeleid angethan, dringt Braunsberg in nächtliche 
Ueberfall bis in den Burgfrieden von Elt. Da tritt ihm 
an der Spize der geringen Besagung ein zarter Jüngling 
in Harnisch und mit geschlossenem Visier entgegen : es war 
aber kein Jüngling, sondern die einstige Braut. Ein Schuß 
aus des früheren Bräutigams Pistole traf sie mitten ins 
Herz. Die Elzer aber blieben schließlich Sieger in der 
langen Fehde. 
";Geschichten und Erzählungen des Moseltals
220;2;138;138;Bischofsstein;NoCategory;NoGroup;Bischofsstein;0.0;0.0;"Etwas unterhalb Moselkern, oberhalb Hazenport, stehen 
am steilen Abhang eines rebenbewachsenen Felsens die 
Trümmer von Bischofsstein, weithin leuchtet der noch 
stehende runde Bergfried ins Thal aufwärts und abwärts, 
denn ihn ziert in der Mitte ein breites Band weißen 
Kalkanstriches, der wahrscheinlich daher rührt, daß eine 
hölzerne Galerie in dieser Höhe dereinst den Turm wird 
umgeben haben. 
Neben der Burg, noch in ihrem Bering, steht eine 
Kapelle mit gotischen Fenstern, die noch vor hundert Jahren 
ein Dach gehabt hat, jezt aber zerfallen und wüst ins 
Land lugt, eine zweite, noch benutte Kapelle, steht etwas 
tiefer als die Burg auf einer kleinen Terrasse des Felsens. 
So sehen wir, daß der Name Bischofsstein nicht umsonst an 
geistliche Dinge mahnt, und daß der Bischof, dem das 
Schloß gehörte, nicht nur Fehde und Raublust im Sinne 
hatte. Die Burg ist um 1250 von den Trierer Bischöfen 
überfahrt zu schirmen ; sie war jahrhundertelang Besiz des 
St. Castorstiftes zu Carden und scheint allmählich zerfallen 
zu sein, weil niemand da war, der ihre Dächer flickte und 
ihre Lücken büßte. Den weißen Kalkstreifen erklärt sich das 
Volk seltsamerweise als Ueberschwemmungsmarke, recht ge= 
dankenlos, dann wäre ja die Mosel so hoch gestiegen, dann 
hätte das ganze Thal mit Mann und Maus ersaufen 
müssen. Andere erzählen, Räuber hätten sich der Burg be= 
mächtigt, des Bischofs Leute hätten sie aber zurückerobert, 
und nachdem alle Räuber mit dem Tode bestraft waren, 
habe der Bischof den Ring um den Turm ziehen lassen als 
Zeichen, daß ihm die Burg gehöre und daß hier Ring 
und Krummstab regiere. 
";Geschichten und Erzählungen des Moseltals
221;2;139;139;Münstermaifeld;NoCategory;NoGroup;Münster;7.84523;49.81159;"Einer der ältesten und bedeutsamsten Orte in dem 
schönen Maiengau oder Maifeld ist Münstermaifeld. Es 
liegt nur eine Stunde von der Mosel entfernt, zwischen 
Moselkern und Haßenport am linken Ufer landeinwärts, 
doch vom Fluß aus nicht sichtbar, weil die Uferberge es 
punkt, da das Städtchen auf einem der höchsten Punkte 
der Gegend erbaut ist. Diese Lage ist seinerzeit von den 
Römern so ausgesucht worden, und zwar recht absichtlich. 
Höchst wahrscheinlich hieß Münster zur Römerzeit Ambitinum. 
Der Geschichtschreiber Sueton erzählt nämlich in seinem 
Leben des Kaisers Caligula, daß nach einer Mitteilung 
des jüngeren Plinius am 31. August des Jahres 12 nach 
Christi Geburt Caligula, der Sohn des Germanicus und 
der Agrippina, in dem trevirischen Flecken Ambitinum 
kundlich erwähnt. Da aber das römische Lager dann in ein 
Benediktinerkloster und späteres Kollegiatstift umgewandelt 
wurde, also in ein Münster, so hat der Name Münster 
wohl jenen älteren Namen verdrängt. 
Um die Ehre, dieser Flecken Ambitinum, also der Geburts 
ort eines mehr berüchtigten, als berühmten römischen Kaisers 
zu sein, streiten sich übrigens mehrere Orte, vor allem die 
noch näher bei Koblenz gelegenen Flecken Winningen und 
weisen. Vielleicht wird einmal ein glücklicher Zufall, in 
diesem Falle also die Ausgrabung einer Inschrift, die Sache 
endgültig entscheiden, ja vielleicht findet man sogar den 
perium Agrippinae, d. h. geweiht wegen Agrippinas 
Wochenbett. Dann wird aller Streit zu Ende sein. 
";Geschichten und Erzählungen des Moseltals
222;2;140;140;Die Ehrenburg bei Brodenbach;NoCategory;NoGroup;Brodenbach;7.45;50.23333;"Eine Viertelstunde abseits von Brodenbach liegt auf 
einem steilen Bergvorsprung das liebliche, von einem Bach 
durchflossene Wiesenthal gleichsam sperrend, die gewaltige 
Ehrenburg. Niemals zerstört, nur nach und nach zerfallen, 
ist sie in der ganzen Moselgegend, einschließlich Hunsrück 
hin noch wohlerhalten. Die Befestigungswerke sind in 
mehreren Geschossen übereinandergetürmt, den Launen der 
terrassenförmig aufsteigenden Felsen folgend ; die Verbindung 
turm von riesigem Umfang vermittelt, in dessen Innern 
wärts führt ; ist man oben, so steht man wiederum in 
turmes. Die Ritter von der Ehrenburg waren grimmige 
Haudegen, die in den Kreuzzügen sich mehrfach auszeichneten. 
Doch starb ihr Geschlecht schon früh aus : der lezte Ritter 
lenz, also daß die Koblenzer Bürger in hellen Haufen vor 
die Ehrenburg zogen, mit stürmender Hand sich ihrer zu 
bemächtigen, doch gelang es ihnen nimmer. Darauf zog 
der von Ehrenberg gen Koblenz, zündete die Stadt an und 
verbrannte mehr denn zweihundert Gehäus. "" 
Nach dem Erlöschen des Rittergeschlechts war heftiger 
Zank um das Lehensrecht der Burg zwischen Trier und 
dem Pfalzgrafen. Schließlich stellte Trier den Lehensbrief 
mont, an den Pfalzgrafen, an die von Elg, die Quade zu 
Landskron, die Freiherrn von Clodt, bis 1798 es an den 
berühmten Freiherrn von Stein kam, der von weiblicher 
Seite her von den Quaden stammte. Die Steinischen 
mals versucht zu haben, sie vor weiterem Zerfall zu wahren. 
In der französischen Zeit haben dort lagernde Soldaten 
den Rampenturm mutwillig gesprengt, auch sonst allerlei 
Unfug getrieben. Unten in Brodenbach sieht man noch in 
berg-Pyrmonter Wappen und der Jahreszahl 1444 : über 
dem Gekreuzigten öffnet ein Pelikan die Brust, seine Jungen 
mit Blut zu nähren, unten kniet ein betender Ritter. Es 
sagt: dem Burgpfaffen zu Herbst eine Ohm Wein für die 
Litanei am Kreuz im Hofe. 
";Geschichten und Erzählungen des Moseltals
223;2;141;141;Die Sternburg oder der Tempelhof bei Löf;NoCategory;NoGroup;Mosel;7.07664;49.91602;"flusses, liegt malerisch unter Reben, unweit des Ufers, ein 
stellt ist. Die Seitenwände und der Giebel haben spizbogige 
Fensteröffnungen; das ist die Sternburg. Sie soll zur 
Ehrenburg gehört haben. Um 1390 schaltete Ritter 
Brömser von Rüdesheim als trierischer Amtmann auf der 
felben hörte auch dies Schloß an der Mosel, das er ebenso 
nannte wie das am Rheine. Wohl wegen der spigbogigen 
Fenster hat das Volk die Trümmer für eine Kirchenruine 
gehalten, und da sonst die Form doch wieder anders war 
hof angesehen. Die Sage geht von diesem und ähnlichen 
Tempelhöfen, es hätten darin einst die Templer gelebt, 
welche unermeßliche Schäße befaßen, dabei aber ein wüstes 
Leben führten. Des Nachts gingen sie auf Raub aus und 
nagelten ihren Pferden die Hufeisen verkehrt auf. Aber 
wie die Strafe sie ereilte, da flohen sie und steckten vorher 
ihre Häuser in Brand. Jm Boden aber sind bei solchen 
Häusern noch heute seltene Kostbarkeiten vorhanden goldene, 
Sessel und viele andere wertvolle Dinge. 
";Geschichten und Erzählungen des Moseltals
224;2;142;142;Alken und die Burg Thurant;NoCategory;NoGroup;Alken;7.45;50.25;"Bei Alken liegen hoch oben in den Weinbergen die 
Ruinen der Doppelburg Thurant deren zwei, wohlerhaltene 
Rundtürme, zinnenbewehrt, samt der in weitem Umkreis 
den Raum umspannenden Zingelmauer andeuten, daß es 
keine gewöhnliche Ritterburg gewesen ist. Sie wurde in 
der That von dem Sohne Heinrichs des Löwen gegründet, 
jenem jüngern Heinrich, der sich mit Agnes, der Tochter 
des Pfalzgrafen von Stahleck, der Nichte Friedrich Barba= 
rossas, vermählt hatte. Den Namen gab er ihr nach der 
zugs seines Bruders, des Kaisers Otto IV., führteHeinrich 
das Reichsverweseramt im Moselland, und dieses Amtes. 
erfolgreich zu walten, baute er sich Thurant. Doch die 
Trierer und Kölner Erzbischöfe gelüftete es bald nach diesem 
graf Zorn Burgherr auf Thurant war, belagerten Kölner 
und Trierer gemeinsam zwei Jahre lang die Feste, und 
zwar vergeblich. Wenn man freilich in dem Münstermai= 
felder Chronikbericht liest, die Belagerer hätten in diesen 
zwei Jahren dreitausend Fuder Moselwein getrunken, dann 
möchte man annehmen, die Kölner und Trierer seien sehr 
gemütliche Krieger gewesen, die nach dem Grundsaß handelten: 
Nach unsrer Taktik wird berannt 
Mit Becher-Tiktak Burg Thurant.“ 
Schließlich kam es zu gütlichem Vergleich ; die Pfälzer 
zogen ab, aber erst 1314 verzichtete Pfalz endgültig auf 
die Burg, die von da ab trierisch blieb, jedoch fortwährend 
verpfändet ward, bald dahin, bald dorthin, an Sponheim, 
Elz, Schöneck und andere Edle. Das Bergschloß war schon 
vor dem 30jährigen Krieg zerfallen, wie daraus zu schließen. 
ist, daß das stattliche, noch bewohnte Burghaus zu Alken. 
träger kurtrierischer Güter die Herrn von Wiltberg , den 
Rittern von der Wildburg im Soonwald entstammend, 
einem Geschlecht, in dem so romantische, volltönende Namen 
vorkommen wie Volker zu Starkenburg mit dem goldnen 
Stern, oder Hugo von Schmidburg der Reiche mit dem 
roten Röschen. Der Burghof zu Alken steht am untern 
Ende des Ortes, da wo der Bach aus der Thalschlucht 
herauskommt, er ist im Stil der deutschen Renaissance 
erbaut, noch bewohnt, und gehört mit seinem zierlichen, 
säulengetragenen Portal, seinen mächtigen Kaminen und 
feinen schiefergedeckten, schön geschwungenen Türmchen zu 
jenen seltsamen und anziehenden alten Häusern, die so 
vielen Moselorten ihren eigentümlichen Reiz verleihen und 
gleichsam sie mit dem echten Edelroste des Alters überkleiden. 
";Geschichten und Erzählungen des Moseltals
225;2;143;143;Der gewippte Vogt;NoCategory;NoGroup;Alken;7.45;50.25;"Durch ein tiefes Thal von dem Berg getrennt, auf 
dem Burg Thurant steht, hebt sich der Bleidenberg, wo 
einst eine der heiligen Jungfrau geweihte Kapelle stand, 
das beliebte Ziel der andächtigen Bewohner der ganzen 
Gegend, bis die französische Regierung s ,ie wie so viele 
Gotteshäuser, auf Abbruch verkaufte : ihre Trümmer find 
von der Mosel aus sichtbar. Ueber die Erbauung der 
Kapelle erzählt die Sage folgendes : Nach der Einnahme. 
schlucht hinüber auf die Höhe des Bleidenbergs ein Seil 
gespannt worden, und daran hat man den Dorfvogt von 
Alken hin und her gewippt, weil er den Belagerern Spionen= 
dienst gethan hatt .e Wie er so da hing zwischen Himmel 
und Erd ,e gelobte der Aermste der Muttergottes eine Kirche 
er am Seil langsam vorwärts, und die heilige Maria 
stärkte seine Hände, daß sie festhielten und nicht los ließen, 
bis er glücklich drüben auf dem Bleidenberg landete. &s 
ist zu Alken noch ein altes Gemälde auf Leinen vorhanden, 
das die Vogtwippe darstellt, auch erzählt eine Cardener 
zeitig auch als Volksüberlieferung noch lebendig ist. 
";Geschichten und Erzählungen des Moseltals
226;2;144;144;Die Stiftung zu Lehmen;NoCategory;NoGroup;Trier;6.63935;49.75565;"gutes dem Trierer Dom, und zwar in echt mittelalterlicher 
königstage, sodann an des Geschenkgebers Ordinationstage, 
endlich später an seinem Sterbetage mußte der Hof den 
Stiftsbrüdern zu Trier ein Liebesmahl geben, lateinisch 
caritas refectionis genannt. Nebst reichlichem Wein und 
Kuchen mußte der Erbpächter des Guts ein junges Schwein, 
zwei Ferkel, zwanzig Hühner, zwanzig Pfund Käse, ein 
Pfund Pfeffer, hinreichende Bierhefen, Honig und noch 
allerlei sonstiges in die Stiftsküche nach Trier abliefern. 
Sollten die Jahrgedächtnisse auf einen Fasttag oder in die 
Sommerzeit fallen, so mußten andere, doch gleichwertige 
Speisen geliefert werden. Bei der Feier des Sterbetages 
mußte das Gut zwei Kerzen liefern, an dem Grab zu 
brennen, sowie jedem Stiftsherrn eine Klosterkanne Weins, 
auf des Seligen Angedenken zu leeren. Leider besagen 
alter, diese so feuchtfröhlich und sinnig ausgedachte Stiftung 
in eine gemeine Geldlieferung umgewandelt wurde. Wie 
schön, wenn so in alle Endlosigkeit fort dreimal alljährlich die 
Lehmener Ferkel und Hühner, Käse und Pfeffer nach Trier 
gewandert wären. 
";Geschichten und Erzählungen des Moseltals
227;2;145;145;Nickel Aswaldo;NoCategory;NoGroup;Aswaldo;0.0;0.0;"kreuz mit der Inschrift : Nickel Aswaldo. Man erzählt 
darüber Folgendes : Auf einem Berge bei Gondorf stand 
ein stattlicher Hof, der von einem geizigen Mann bewohnt 
war, der einsam lebte und Nickel Aswaldo hieß. Im Thal 
unten lebte ein Müller, der war gottlos und neidete den 
weilen des Nachts auf dem Felsen hin und her. Das 
hatte der Müller bemerkt, da schlich er ihm nach und stieß 
mand wohnte außer Aswaldo, zündete einen Kienspan an 
und suchte nach Schäßen. Er fand bald eine Truhe, die 
war voll Goldes. Da begann der Müller mit dem Gold 
sich zu beladen und steckte mittlerweile den Kienspan in die 
Bretterwand. Und wie er noch wühlte und in die Taschen 
stopfte, da stand er plößlich in dichtem Qualm, und die 
Flammen fingen schon an ihn zu umlodern. Er will die 
Treppe hinunter, aber die brennt auch schon, er hört die 
los nieder. Und wie er wieder zu sich kommt, da standen 
die Leute um ihn herum, und man hatte den zerschellten 
Leib des Nickel Aswaldo bei dem hellen Feuerschein auch 
schon gefunden, und er mußte alles gestehen. Doch 
ging der weltlichen Gerechtigkeit. Die Gondorfer aber 
seßten zum Andenken jenes Kreuz mit der Inschrift : 
Nickel Aswaldo. 
";Geschichten und Erzählungen des Moseltals
228;2;146;146;Gondorf und die Familie von der Leyen;NoCategory;NoGroup;Gondorf;7.46141;50.29512;"Gondorf wird als Contrua schon in der vom Dichter 
Fortunatus beschriebenen Moselreise des Frankenkönigs 
möge zweier ehrwürdigen Reste aus dem Mittelalter, die es 
umhegt dicht an der Mosel steht noch aufrecht da das 
halb hebt sich ein mächtiger, einzeln stehender Burgturm, 
den viele ritterliche Familien nach einander besaßen ; jezt 
ist er Eigentum einer Familie aus Koblenz und zu einem 
gestaltet. Mag sein, daß die Leyen von der Urley bei 
Ülerzig stammen, nachzuweisen ist es nicht, aber als a Petra 
hunderts vor, sie waren begütert an der Mosel und im 
Hunsrück und standen in Diensten der trierischen und kölnischen 
dorf neu gebaut hatte, hob sich das Ansehen derFamilie immer 
höher. In Karl Kaspar von der Leyen gab das Geschlecht 
Damian 1675 auch Mainz einen solchen. Karl Kaspar 
fels bei Linz seinem Hause. Er ist es auch gewesen, der 
festungen umschuf, mit einem Aufwand von über einer 
Million Gulden aus seinem eignen Vermögen. Im Jahre 
hoben, Napoleon endlich hat die zum Rheinbund gehörenden 
Grafen zu Fürsten gemacht. Ihr Haus besteht noch in 
Baiern. Die Moseler Linie aber ist erloschen, der lette 
heitskriegen seine Ahnenburg zu Gondorf wiederhergestellt, 
aber der reiche, dazu gehörende Besig war schon in der 
Revolution vom Staate eingezogen und dann veräußert 
worden. So war der Fürstenname nur ein armseliges 
Pflaster auf die Wunde gewesen, kein Heilpflaster ; Philipp 
von der Leyen starb in dürftigen Umständen 1831 zu Köln, 
er wollte in Gondorf begraben sein, dorthin, in das leere, 
samen Mannes. Jezt umschließt das Gebäude Pfarrhaus, 
Schulhaus und Rathaus. Verwittert und grollend, aber 
doch noch stolz, stellt es seine bollwerkartigen Mauern der 
andringenden Moselflut entgegen. Leider ist der Turm, 
der das berühmte und reiche Archiv der Familie barg, bei 
nichtet worden. 
Als der Kurfürst Philipp Christoph von Sötern im 
stellte, zeigten die Leyen sich deutsch gesinnt ; nebst den Elg 
und Metternich leisteten sie ihrem Kurfürsten kräftiglich, 
wenngleich vergeblich Widerstand. Die stolze Devise des 
Hauses von der Leyen lautete einst : 
Sum Petra, Petrino non crescunt lilia solo, 
In petris aquilae nidificare solent, 
zu deutsch: 
Ich bin Ley u, nd dem Boden der Ley entsprießen nicht 
Lilien, 
Adler horsten zumeist droben im Fels, auf der Ley. 
";Geschichten und Erzählungen des Moseltals
229;2;147;147;Der rote Aermel zu Gondorf;NoCategory;NoGroup;Gondorf;7.46141;50.29512;"Wenn zu Gondorf die Schöffen in hochnotpeinlicher 
Sache zu Gericht saßen, hatten sie blutrote Talare a ,n wie 
es dem Ernste der Verhandlung angemessen war. Sinte 
malen sie aber nicht öffentlich tagten, die Bürgerschaft 
jedoch auch gern sich in etwa beteiligt hätte, so ward das 
Urteil zum offenen Rathausfenster hinaus verkündet. Nun 
war seit langer Zeit kein Dieb mehr gehenkt worden, ge= 
schweige denn ein Mörder aufs Rad geflochten ; und wie 
nun eines Tags ein Roßdieb eingebracht worden war vom 
Büttel, da erfand sichs, daß von all den roten Amtsröcken 
nur noch ein einziger Aermel vorhanden war, den Rest 
hatten die Motten und Mäuse zerbissen. Draußen aber 
auf dem Markt stand ganz Gondorf versammelt und Harrte 
des Urteilspruchs und der roten Röcke : ohne die blutroten 
Stunde um Stunde, nicht über den armen Sünder, sondern 
über den roten Aermel. Endlich heißt der Schultheiß jeden 
der Schöffen der Reihe nach den einen Aermel überziehen 
und so ans Fenster treten, also daß man nur sein Gesicht 
und den einen blutroten Ar sm ab, und zuleßt stellte er 
selbst sich auch so und verkündete laut das Urteil. Da 
langt worden wäre, einen körperlichen Eid aufs Evangelium 
geschworen, daß der ganze Rat ordnungsmäßig in roten 
Talaren getagt habe: hatte doch jeder es selber gesehen, 
Vielleicht ist der Ursprung dieser Sage darin zu suchen, 
daß das Wappen der Familie von der Leyen von Uerzig 
einen geschmückten Arm zeigt mit Hängeärmel, der zwar 
phantasie als rot gedacht werden konnte, zumal gemeißelte 
Wappen oft farblos waren. 
";Geschichten und Erzählungen des Moseltals
230;2;148;148;Kobern und seine zwei Burgen;NoCategory;NoGroup;Kobern;7.45917;50.30856;"Wo sich das große, stattliche Dorf Kobern weit am 
linken Moselufer hinzieht, grüßen vom Berge herunter zwei 
verfallene Burgen : niedriger liegt die Niederburg oder neue 
grat mit jener zusammenhängend, die Oberburg oder alte 
Burg. Zwischen den dürftigen Mauerresten der Oberburg 
steht wohlerhalten, und im Jahre 1894 durch die preußische 
Regierung stilgemäß völlig wiederhergestellt, die berühmte 
sechseckige Matthiaskapelle. Um das Jahr 1195 kämpfte 
Gerlach von Kobern mit dem Erzbischof von Trier um die 
Hoheitsrechte in Kobern, aber der Ritter mußte sich beugen 
und sein Erbe als Lehen aus des Bischofs Hand nehmen. 
kunden wird er genannt crucesignatus, der Kreuzfahrer, er 
ist nach Palästina gepilgert und höchst wahrscheinlich der 
Muster erinnert. Auch sein Vetter Heinrich, Gerlachs 
Sohn, hat fromme Stiftungen gemacht, so der Abtei 
Rommersdorf eine Mühle und Weinberge zu Kobern ge= 
schenkt. Der leßte Ritter von Kobern hieß Robin, er starb 
Kleeblatt von Kobern : Kunigunde vermählte sich mit dem 
Grafen von Sayn, Mechald bekam Salentin von Isenburg 
zum Manne, und Jutta heiratete Arnold, Herrn von 
Püttingen. Die drei Schwiegersöhne verkauften einer nach 
dem andern ihr Erbanteil an Balduin von Trier, der 
dadurch das unbestrittene Eigentum an der Herrschaft 
Kobern gewann, sie bildete fortab ein Amt, das aus sechs 
Dörfern bestand. Die französische Regierung verkaufte die 
inzwischen teils verfallenen, teils zerstörten Burgen für 
wenige Franken. 
Der Schußheilige von Kobern ist der Genosse des 
heiligen Castor, der heilige Lubentius. Sein Festtag fällt 
in die Zeit des gährenden Mostes und ist zugleich der 
Kirchweihtag von Kobern. Da geht es hoch her in Kobern, 
und in früheren Jahren loderten alsdann Feuer auf den 
Bergen umher. Auch die heilige Rizza, Ludwigs : des 
Frommen Tochter, erscheint als Herrin von Kobern. 
";Geschichten und Erzählungen des Moseltals
231;2;149;149;Lutter, der letzte Ritter von Kobern;NoCategory;NoGroup;Kochem;7.16379;50.14511;"Es gab noch ein zweites edles Geschlecht von Kobern, 
dessen Glieder eigentlich Burgmänner und Lehnsleute der 
fize mehrerer Höfe waren, ging es mit dieser Adelsfamilie doch 
nach und nach rückwärts. Ihr lezter Mann war Johann 
Lutter von Kobern, der 1530 dem Erzbischof Richard von 
Greifenklau den Hof Lohbusch auf dem Diebelicher Berg 
zurückgeben mußte. Er war Vogt von Waldesch und 
wohnte zu Moselweiß. Im Jahre 1536 ward nun dieser 
ehrenwerte Vogt von acht Bauern auf der Landstraße von 
Kochem nach Gillenbeuren, am Kohlborn, aufgegriffen, allwo 
er mit einem Genossen, wohlversehen mit Kappen, Knebeln und 
Stricken, den Wanderern auflauerte. Man brachte ihn 
nach Koblenz, und obwohl man ihn nicht auf frischer That 
des Straßenraubes ergriffen hatte, ward er doch zum Tode 
verurteilt und zu Koblenz im Oktober 1536 hingerichtet. 
Er starb unvermählt, als der lezte seines Stammes. 
";Geschichten und Erzählungen des Moseltals
232;2;150;150;Das Koberner Wahrzeichen;NoCategory;NoGroup;Kobern;7.45917;50.30856;"Das Wahrzeichen von Kobern war von alters her eine 
altar mit vernehmlichem Rieseln zu dem andächtigen 
Murmeln des Priesters mitmurmelt. Man erzählt sich, daß 
einmal im Gewühl einer Schlacht ein Kriegsknecht aus 
Kobern seinen Feldherrn herausgehauen und so ihm das 
Leben gerettet hat. Nach der Schlacht aber erinnerte sich 
der Anführer nur, daß ein Koberner ihn gerettet und 
forderte laut dazu auf, der Retter möge sich melden. Und 
wie nun ein stattlicher Reitersmann geschritten kam und 
eben den Dank empfangen sollte, da macht sich ein 
stämmiger, kleiner, breitschultriger Krieger behende Bahn 
durch den Haufen und sagt: Du willst ein Koberner sein ? 
wie der andere das nicht konnte, so nannte er es und 
forderte den Feldherrn auf, Nachfrage zu thun, ob es sich 
nicht also verhielte. Und so hat das Wahrzeichen von 
Kobern den Betrüger entlarvt und die Wahrheit helfen 
an den Tag bringen. 
";Geschichten und Erzählungen des Moseltals
233;2;151;151;Hexenprozesse an der Untermosel, besonders in Winningen;NoCategory;NoGroup;Trier;6.63935;49.75565;"Das gräßliche Unwesen der Herenprozesse hat auch an 
der Mosel viele Opfer gefordert. Dieser Aberglauben hatte 
dort seine erste Blütezeit unter dem Kurfürsten Johann von 
Schöneberg von 1581 bis 1599. Damals verfaßte der 
nissen der Heren ; in sechs Jahren wurden in Trier und 
Umgegend 368 Personen zu Tode geführt, man nennt zwei 
lich hat man sogar den Trierer Stadtschultheiß und Rektor 
der Universität, Flade, wegen Zauberei hingerichtet. Im 
Jesuitenkloster zu Trier lebte der edle Friedrich von Spee, 
der zuerst mutig gegen die Herenprozesse auftrat. Er ist 
der Pflege der verwundeten Soldaten zngezogen hatte. In 
der zweiten Hälfte des 30jährigen Krieges breiteten sich die 
Herenverfolgungen auch an der Untermosel aus. Besonders 
len bei Winningen berüchtigt als angebliche Tanzpläge der 
Heren und Herenmeister. Es gab förmliche Ausschüsse, die 
zeigen. Wer einmal angeklagt war, war schon verloren, 
denn er wurde sofort mit der Folter bedroht, wenn er 
nicht bekennen wollte, und dann so lange gefoltert, bis er 
endlich gestand und zwar den tollsten Unsinn, z . B. der 
Satan habe sich zu ihm gesellt, mit ihm gebuhlt, ihn zu 
nächtlichen Tänzen beredet, da hätten sie weißen und roten 
Wein getrunken, grünes Fleisch gegessen, in der Luft 
sprochen, sie reich zu machen und ihnen Gewalt verliehen, 
stecher zu machen"", Krankheiten an Menschen und Vieh zu 
bringen, Sachen zu beschädigen und was derlei mehr ist. 
Wer gestand, ward zum Tode verurteilt, meist verbrannt, 
zuweilen dahin begnadigt, daß er nur geföpft und erst die 
Leiche verbrannt wurde. Dieser greuliche Unfug war 
gleichmäßig in katholischen wie in protestantischen Gegenden 
im Schwange, er schien ordentlich in der Luft zu liegen. 
richten geführt. Die Angeber wurden immer kühner, in 
Winningen wurde zuleht sogar die Frau des evangelischen 
flagt. Dieser war aber so mutig, daß er erklärte, er ließe 
fich lieber die Haut in Riemen vom Leibe schneiden, als 
daß er bekenne ; er hat sich denn auch dreimal foltern 
Lassen, ohne eine Thräne zu vergießen oder am Leibe zu 
schwißen. Da standen die Richter in großer Verlegenheit 
und konnten ihn nicht verurteilen, dieweil das Geständnis 
Bedingung war. Das geschah im Jahr 1659. Es schien 
überhaupt, als ob mit dem wiedergekehrten Frieden den 
Menschen auch die gesunde Vernunft wiedergekommen sei. 
fügte 1660, der Prozeß gegen Friedrich Mölich sei eine 
,,Nullität“, man solle überhaupt die Führung solcher Prozesse 
prozesse vielfach aus Geldgier geführt worden waren, indem 
die Angeber und Richter unverhältnismäßig hohe Summen. 
für ihre Bemühungen sich vergüten ließen, für eine einzige 
angeklagte Person beliefen sich die Kosten zu Winningen 
einmal auf 635 Gulden und 9 Albus. Jedenfalls hat 
die Bevölkerung der Mosel es dem wackern und furchtlosen 
Mölich zu verdanken, daß sein Prozeß der legte dieser 
Art gewesen ist. 
";Geschichten und Erzählungen des Moseltals
