sagenid;werkid;sagennummerimwerk;titel;sagebkategorie;sagengruppe;ortschaft;longitude;latitude;volltext;buchtitel
649;4;117;Der Soldatenschlatten am Hoheneck;NoCategorie;NoGroup;Sulzern;7.09256896947;48.0828918874;Der Soldatenschlatten am Hoheneck. In den Krieg, den das Deutsche Reich gegen Ludwig XIV. thale lebendig geblieben ist : Droben auf dem Hoheneckkopf zicht riger Abgrund hin, dessen grausige Tiefe ein wildes einsames Thal bildet, welches das Frankenthal heißt. Am Abhange dieses Abgrundes findet sich eine Stelle, die man den Soldatenschlatten nennt. Dort fand einst eine entsegliche Szene statt. Etliche fünfzig zeiten aus dem Welschen herübergekommen ins Münsterthal. Sie hatten nach Herzenslust geplündert und den wehrlosen Bauern ihr Vieh weggenommen, das sie über den Paß des Hoheneck leute entschlossen sich, den Feinden, koste es, was es wolle, den Raub wieder abzujagen. Droben auf den zackigen Felsenmassen des Hoheneck erwarteten sie ihre Gegner, und als die feindlichen Reiter in später Abendstunde sorglos auf dem kahlen Berggipfel ankamen, da brachen die Bergbewohner aus ihrem Versteck mit wildem Geschrei auf sie los. Der Widerstand der Kaiserlichen war kurz. Einige, darunter der Hauptmann, ergaben sich nach vergeblicher Gegenwehr, die Anderen, die Widerstand leisteten, fanden den Tod, aber nicht im blutigen Handgemenge, sondern in der Tiefe des Frankenthales, in das sie, von allen Seiten gedrängt, hinuntergestoßen wurden. Ein einziger Reiter kam, durch ein wahres Wunder, wohlbehalten drunten an. Gegen Sonnenaufgang langte er schweißtriefend mit seinem todmüden Pferde in Türkheim an und erzählte in abgebrochenen Sägen die nächtliche Schreckensszene auf dem Hoheneck. ;Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
650;4;118;Der goldene Wagen;NoCategorie;NoGroup;Mezeral;0.0;0.0;"Der goldene Wagen. Am Rheinkopf, einem hohen Berge des schönen Münsterthals, lag ein fast vermoorter See, der jezt künstlich gestaut ist, die First miß (Altenweier) genannt. Derselbe soll vor vielen hundert Jahren ein tiefer, kristallheller See gewesen sein, in welchem mächtige Wassergeister hausten, welche den einsamen Wanderern oder den Berghirten oftmals erschienen, wenn sie in die Nähe des Sees kamen. Im Grunde desselben, so geht die Sage, hielten die Geister reiche Schäße verborgen. Unter andern sollte von Zeit beitet, aus der Tiefe heraufsteigen und ans Felsgestade rollen, und brächte, wo das Gebiet der Geister ein Ende hätte, dem würde er angehören; es dürfte aber während der ganzen Zeit kein Wort geredet werden, denn das würde den kühnen Unternehmer nicht nur wieder um das erworbene Gut bringen, sondern ihn noch in die größte Gefahr stürzen. winn gewaltig lockte, verabredeten sich einst, in einer gewissen Nacht, wo der Wagen gewöhnlich kam, denselben zu erfassen . Sie erschienen auch vor Mitternacht an der Stelle und fahen bald auf steigen. Die Brüder zitterten vor Angst und Freude und machten sich gegenseitig durch Zeichen aufmerksam, daß sie doch ja ihr Glück nicht durch ein vorlautes Wort verscherzen wollten. Schon war der Wagen über dem Wasser und näherte sich dem Ufer. Schnell faßten nun die Brüder die goldene Deichsel und zogen mit rüstigen Armen und hatten den Wagen schon eine gute Strecke über den Abhang gezogen; da rollte ein Stein herab und hemmte eines der Räder. „Zieht nur frisch voran, "" rief schmettert, der mit seiner Beute im Wasserschlunde versank. ";Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
651;4;119;Der Alte vom Berge;NoCategorie;NoGroup;Weier im Thale;0.0;0.0;"Der Alte vom Berge. nach Weier im Thal und baute sich eine Siedelei auf dem nahegelegenen Sonnenberg, da wo jezt die Kapelle zum heiligen Kreuz steht. Niemand kannte ihn und wußt ,e woher er gekommen; allein sein ganzes Betragen und die Hilfeleistungen, welche er den Armen gewährte, ließen auf eine vornehme Abkunft schließen. Als zu jener Zeit durch langanhaltende Regengüsse schwollen und das ganze Thal überschwemmten, sah man den Alten vom Berge, so nannte ihn das Vol ,k überall, wo die Not und Gefahr am größten war. Er rettete viele Menschen. vom gewissen Tode und pflegte sie, so gut er konnte. gegend gewesen war, verließ er seine Zelle auf dem Sonnenberge und zog in die Schweiz, wo er zwei Klöster stiftete. Die ersten Brüder und Schwestern derselben ließ er von Weier kommen, wo ihn noch jezt Alt und Jung als den Schußgeist des Thales verehrt. ";Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
652;4;120;Die Wallfahrt Dreien-Aehren;NoCategorie;NoGroup;Drei Aehren;0.0;0.0;"Die Wallfahrt Dreien-Aehren.und daselbst die silberne Monstranz gestohlen. Er floh damit den Berg hinauf und warf die Hostie im Vorübergehen in ein nahes Aehrenfeld. Sie blieb an drei dicht neben einander stehenden schwarm mit melodischem Summen herbei und umgab die Halmen, als wollte er dieselben schüßen und dem Leibe des Herrn Ehre erweisen. Die Leute, welche vorüberzogen, sahen dem seltsamen Treiben. der Bienen zu und fielen vor der wundervollen Hostie nieder und priesen die göttliche Macht, welche sich daran offenbarte. Bald wurde das Wunder nah und fern bekannt. Man baute an der heiligen Stätte ein Kloster und eine Wallfahrtskirche, Dreien Aehren genannt,= und wenn die Landleute in der selbigen Gegend ihr Getreide säen wollen, so versäumen sie nicht, ein wenig Staub aus der Kirche unter ihre Aussaat zu mischen, damit sie desto besser gedeihe. nommene Sage ist folgende : Ein Schmied von Urbeis, namens aus seinem Orte nach Niedermorschweier, um auf dem Markte plane, zu einem alten Eichbaume, in dessen mächtigem Stamme das Bild der „schmerzhaften Mutter"" aufgestellt war. Bei seinem Anblicke stieg der fromme Mann vom Pferde, kniete nieder und sprach ein herzliches Gebet für die Seele eines armen Mähders, biß ums Leben gekommen war, und zu dessen Andenken jenes Bild von dessen Freunden und Verwandten gestiftet worden war. lichtem Glanze, und vor ihm stand die Himmelskönigin selbst, in weißem, strahlendem Gewande. In der rechten Hand hielt sie einen Fruchtstengel, aus dem drei Achren sich erhoben ; in der lehrte Maria den Mann über die Bedeutung der sinnbildlichen Zeichen, die sie in den Händen trug : Fruchtbarkeit und Segen aller Art verkünden die drei Aehren den Umwohnern, wenn sie ihre Sünden bereuen und sich zu besserem Lebenswandel bekehren wollen; der Eiszapfen aber bedroht sie mit Krankheiten, Hagel drunten was du gesehen und gehört, ermahne sie zur Reue, zu guten Werken und Bittgängen. "" Mit diesen Worten verschwand die glänzende Erscheinung. Schöre ritt in Gedanken über dieselbe versunken und über den Auftrag, den er erhalten, langsam den Berg hinab. besuchten Markt, allein er getraute sich nicht, Jemanden von seiner Erscheinung und von dem aufgetragenen Befehl zu sprechen, aus Furcht, man möchte ihm keinen Glauben beimessen und seiner spotten. Er kaufte also sein Getreide und schickte sich an, den vollen Sack auf sein Pferd zu laden, wie er dies immer gethan. Allein trog aller Kraft, die er anwandte, konnte er den Sack nicht von der Erde bewegen. Er rief einen Bekannten, dann mehrere andere lingen, den Sack emporzuheben. fra ,u den er aus Menschenfurcht verheimlicht hatte. Er fiel auf seine Kniee nieder, bat Maria inbrünstig um Vergebung und verkündete allem Volke was er gesehen und gehört und rief alle zur Buße auf. Nun trat er wieder zu seinem Pferde und siehe, trost tritt Schöre seinem Wohnort z .u schaften gehalten. An der Stelle, wo der Eichbaum mit dem Gnadenbilde gestanden, erhob sich bald nachher eine Kapelle, die der heiligen Jungfrau zu den drei Aehren geweiht wurde und später die Erbauung einer Kirche und eines Klosters veranlaßte. ";Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
653;4;121;Das Muttergottesbild zu Dreien-Aehren;NoCategorie;NoGroup;Drei Aehren;0.0;0.0;Das Muttergottesbild zu Dreien-Aehren. = Dreien Aehren zu Asche niedergebrannt hatten, wurde das wunderthätige Muttergottesbild unbeschädigt aus dem Schutt hervorgezogen. ;Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
654;4;122;Das Riesengrab auf dem Hohnack;NoCategorie;NoGroup;Drei Aehren;0.0;0.0;"Das Riesengrab auf dem Hohnack. Unter dem Kopfe des großen Hoh na ck liegt ein ungeheurer Riese begraben, dessen Atmen und Stöhnen man oft weithin über die Berge und in die Thäler herab hören will. Das Volk nennt den Gipfel dieses Berges deswegen auch das Riesengrab. mäßige Vertiefungen zeigt, und die das Volk „Hexenkessel"" nennt. ";Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
655;4;123;Das weiße Mädchen an der Fecht;NoCategorie;NoGroup;Ingersheim;7.31053680908;48.1014572023;"Das weiße Mädchen an der Fecht. stunde ein weißes Mädchen im Grase und am Ufer des Baches spielen. Ein Kind aus dem Dorfe, welches nichts von dieser Erscheinung wußte, sollte eines abends Enten, die sich am Bache verspätigt hatten, nach Hause treiben und sah plöglich das weiße Mädchen immer einige Schritte vor ihm herhüpfen. Das Kind Mädchen wandte sich aber um und gab keine Antwort. Da das Kind die Enten nicht finden konnte, lief es nach Hause und brachte seinen ältern Bruder mit, um ihm suchen zu bald sie ihm zu nahe kamen, sprang es auf, hüpfte über das Brückchen beim Stellbrett und verlor sich in den Reben. Nach einigen Augenblicken huschte es aber wieder hervor, hatte einen. weißen Schleier über dem Kopfe und faltete die Hände über der Brust. Nun wollte der Knabe sich ihm nähern und rief ihm z :u We gm ehörst du den ,n Maidel? Geh' doch hei ,m ' s hat ja schon Nachtglock' geläutet. "" Da er aber keine Antwort erhielt, und das Mädchen, seiner gleichsam spottend, vorwärts hüpfte, nahm er einen Stein und warf nach ih ,m allein derselbe flog in einem Bogen über seinen Kopf weg, und alsobald verschwand das Mädchen im Boden, und zweimal hörten die Geschwister an Stein hatte aber eine der am Graben schlafenden Enten getroffen, welche nun flügelschlagend und schnatternd heimwärts eilten. Nach der Aussage der Kinder hüpfte oder schwebte vielmehr in kurzen Säßen, das weiße Mädchen immer eine Strecke weit über der Erde hin. große Fechtbrücke, wo's auch sonst nicht geheuer ist; da kam das weiße Mädchen an ihm vorüber, schlug ihm ins Gesicht und Darauf hat es ihm noch etwas gesagt, das aber das Mädchen ums Leben Niemanden anvertrauen will, und hat es gebeten, herzte Frau, ging mit ihm. Als sie an der Stelle angekommen waren, wo sich die Erscheinung des vorigen Tages gezeigt hatte, fielen sie nieder und beteten drei Vaterunser und drei Ave Maria ; es fam aber nichts. Allein von dieser Zeit konnte das Mädchen nichts Weißes mehr anblicken, ohne in Furcht zu ge= raten und manchmal selbst die heftigsten Zuckungen zu bekommen. ";Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
656;4;124;Der Geist im Ingersheimer Schlosse;NoCategorie;NoGroup;Ingersheim;7.31053680908;48.1014572023;"Der Geist im Ingersheimer Schlosse. Im Ingersheimer Schlosse, dem jezigen Gemeindehause, machen, die Treppen und Gänge auf und abgehen. Er zeigt sich besonders in einem der hintern, gegen den Berg stoßenden Zimmer, in welchem er oft Alles zusammenschlägt; und schon seit langer Zeit soll in demselben kein Fenster mehr ganz bleiben. Fremde Leute, welche den Spuck nicht kannten, mußten sich schon mitten in der Nacht aus diesem Zimmer flüchten, da sie keine Ruhe darin hatten. Bald legte sich Etwas schwer über sie ; bald stelle selbst im Zimmer umher. Bei diesem Allem ging die Thüre immerwährend auf und zu. ";Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
657;4;125;Die Wöchnerin;NoCategorie;NoGroup;Ingersheim;7.31053680908;48.1014572023;"Die Wöchnerin. Vor nicht sehr langer Zeit starb in Jugersheim eine Wöchnerin, der hatte man keine Schuhe mit ins Grab gegeben, wie dies gewöhnlich geschicht. Da kam sie nun gleich in der ersten Nacht in ihrem weißen Totenhemde, klopfte leise ans Fenster und sagte : „Warum habt ihr mir keine Schuhe angelegt ? Ich muß durch Disteln und Dornen und über spißige Steine. "" Nun stellte ihr der Mann ein Paar Schuhe vor die Thüre, und der Geist kehrte während sechs Wochen jede Nacht zurück, um den Säugling zu stillen . ";Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
658;4;126;Der Hungerbrunnen;NoCategorie;NoGroup;Ingersheim;7.31053680908;48.1014572023;Der Hungerbrunnen. Zwischen Ingersheim und Kagenthal, aber letterer Gemeinde zugehörig, steht ein Brunnen, welcher nur dann reichlich fließt, wenn im folgenden Jahr eine Hungersnot ausbrechen soll. Man nennt ihn daher den Hungerbrunnen. ;Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
659;4;127;St. Deodat;NoCategorie;NoGroup;Ammerschweier;7.25998332176;48.119478992;"St. Deodat. verlassen, um als Apostel im Elsaß zu wirken. Nachdem er sich lange Zeit in den Bergen aufgehalten hatte, ließ er sich in einem jezt verschwundenen Dorse, Wilra, auf dem rechten Ufer der merschweier, nieder. Weinberge, die er im Sigolsheimer Bann besaß. Darüber wurden die Bauern von Ammerschweier eifersüchtig und fürchteten, der Fremdling möchte nach und nach ihre eigenen Grundstücke an sich ziehen, so daß sie den heiligen Mann unbarmherzig aus seinen Besigtümern vertrieben. Dafür bestrafte sie aber der Himmel damit, daß alle Kinder fortan mit Kröpfen geboren jenigen traf, welche diesseits des Baches geboren wurden; daher zogen die Frauen vor ihrer Niederkunft hinüber und brachten also gesunde Kinder zur Welt. ";Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
660;4;128;Die Bilder der Muttergottes und des Evangelisten St. Johannes vergießen Thränen;NoCategorie;NoGroup;Kienzheim;0.0;0.0;Die Bilder der Muttergottes und des Evangelisten St. Johannes vergießen Thränen.gelisten St. Johannes reichliche Thränen. Diese Bilder kamen später nach Kienzheim, woselbst sie sich noch jest befinden, und wo besonders dasjenige der heiligen Jungfrau, als wunderthätig, zahlreiche Pilger anzieht. nach Kienzheim, besuchte die Bilder und ließ als Opfergabe seinen selbe kam erst während der großen Revolution abhanden. ;Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
661;4;129;Kaiser Friedrich Barbarossa in Kaysersberg;NoCategorie;NoGroup;Kaysersberg;7.18808543159;48.1836015307;"Kaiser Friedrich Barbarossa in Kaysersberg. Kaiser Friedrich Barbarossa, der das Schloß von Kaysersberg gebaut haben soll, begann auch den Bau der gangen war, so wollte er die Krone seiner Gattin verseßen. Dieser fromme Entschluß rührte den Himmel ; denn alsogleich erschienen zwei Engel, jeder mit einem vollen Beutel versehen, um die Krone der Kaiserin einzulösen und den Bau der Kirche zu befördern. ";Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
662;4;130;Die riesenmäßigen Holzschuhe auf dem Rathause zu Kaysersberg;NoCategorie;NoGroup;Kaysersberg;7.18808543159;48.1836015307;"Die riesenmäßigen Holzschuhe auf dem Rathause zu Kaysersberg.Auf dem Rathause von Kaysersberg werden noch jezt zwei alte, riesenmäßige Holzschuhe gezeigt, mit schweren eisernen Schienen versehen und gewaltigen Nägeln beschlagen, deren jeder sieben bis acht Pfund wiegen mag. Sie sollen einem fremden Waldbruder zugehört haben, welcher am Ende des vorigen Jahrhunderts hier im Gebirge lebte, wo er sich eine armselige Klause von Baumstämmen und Lehm erbaute. Er war hierher gekommen um ein schweres Verbrechen abzubüßen und hatte das Gelübde gethan, diese beschwerlichen Schuhe zeitlebens zu tragen. Man fand ihn eines Tages tot im Walde liegen und brachte die Schuhe als eine Merkwürdigkeit auf das Rathaus. Nach Andern mußte derselbe Pilger in seiner unbequemen fahrtsorte zum andern tragen, ohne auszuruhen; er brach aber unter der Last desselben zusammen und gab seinen Geist auf. Eine andere Sage giebt den Holzschuhen ein noch höheres Alter und macht aus dem Pilger einen Grafen von Egisheim. ";Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
663;4;131;Der Flieger;NoCategorie;NoGroup;Kaysersberg;7.18808543159;48.1836015307;Der Flieger. In Kaysersberg lebte in der Mitte dieses Jahrhunderts ein Mann, Namens Kohlmann, der bis an sein Eude in der Stadt und in der ganzen Umgegend unter dem Namen Flieger bekannt war. Folgendes wurde mir von ihm erzählt und von seinem eigenen Sohne bestätigt. schäftigt war, reichte ihm eine Frau seines Alters, welche bei ihm als Taglöhnerin arbeitete, eine Traube hin mit den Worten: gehoben, schwebte zuerst längere Zeit über den Wipfeln der Bäume hin, flog sodann über das Thal hin und ließ sich endlich am linken Ufer der Weiß, bei einer Kapelle nieder. Er wurde dort gefunden und bewußtlos nach Hause gebracht, wo er mehrere Wochen lang auf den Tod krank lag. An dem Orte auf dem gesenkt hatte, ließ er später zwei Denksteine sehen, in Gestalt kleiner Kapellen, welche man noch jezt sieht. ;Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
664;4;132;Die Teufelskutsche;NoCategorie;NoGroup;Kaysersberg;7.18808543159;48.1836015307;Die Teufelskutsche. Ein Mann von Kaysersberg hatte ein Geschäft in dem zwei Stunden weiter im Gebirge gelegenen Schnierlach ( La Poutroye) zu besorgen und begab sich, schon bevor der Tag graute, auf den Weg. Da kam plöglich eine große, schwere Kutsche hinter ihm hergerollt. Auf die Einladung des Kutschers stieg er hinein, war aber nicht wenig erstaunt, da er sich mit dem ganzen Fuhrwerke in die Luft gehoben fühlte. Der Kutscher hatte kein Gehör für sein lautes und wiederholtes Rufen. Als aber der erste blasse Schein des Tages sich am Himmel zeigte, fuhr der Schlag der Kutsche auf und der Luftreisende wider liegenden Berges abgesezt. ;Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
665;4;133;Die Tschäpläre;NoCategorie;NoGroup;Kaysersberg;7.18808543159;48.1836015307;Die Tschäpläre. Auf dem Räppelesselsen, rechts von der Straße, welche von Kaysersberg nach Schnierlach führt, sigt die Tschäpläre, eine gespenstige Frau von ungeheuerer Größe. Sie steigt manchmal von ihrem Felsensize herab und treibt die Kinder nach Hause, welche sich nach dem Läuten der Nachtglocke im Walde oder auf dem Felde aufhalten. ;Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
666;4;134;Das Pestkreuz bei Kaysersberg;NoCategorie;NoGroup;Kaysersberg;7.18808543159;48.1836015307;Das Pestkreuz bei Kaysersberg. berg nach Kloster Pairis wallfahren und um Befreiung von der Pest, die das Städtchen heimsuchte, flehen. Die Kaysersberger heimer ohne Weg und Steg um die Stadt herumzogen, brach in derselben die Pest mit furchtbarer Wut los. Die Kaysersberger gelobten feierlichen Empfang der Sigolsheimer auf der Rückkehr, und hielten mit denselben eine gemeinsame Andacht ab, worauf die Pest in beiden Orten erlosch. Zum Andenken wurde ein Kreuz, das sogenannte Pestkreuz (vor der Oberförsterei am zession nach Kaysersberg, wo sie von den Kaysersbergern mit Musik eingeholt werden, und ein gemeinsamer Umzug durch die Stadt und die Kirche stattfindet. ;Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
667;4;135;Der feurige Kreis bei Rappoltsweiler;NoCategorie;NoGroup;Kaysersberg;7.18808543159;48.1836015307;Der feurige Kreis bei Rappoltsweiler. Im Kaysersberger Walde, eine stark Se tunde hinter dem zeit einen feurigen Kreis erblickt, der von nichts als brennenden Schäßen gebildet ist. Ein weißer Knabe geht um denselben herum und hütet ihn. Wenn man sich ihm nähert, so gibt er einen grellen, pfeifenden Ton von sich, der einem die Haare zu Berge treibt, und alles verschwindet dann plöglich. Auf dem Plage liegen aber dann eine Menge Pferdehufen und Kuhfüße. ;Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
668;4;136;Der Einsiedler von Alspach;NoCategorie;NoGroup;Alspach bei Kaysersberg;0.0;0.0;"Der Einsiedler von Alspach. lein liebgewonnen, und ihre Eltern hatten sie ihm in die Ehe versprochen, unter der Bedingung, daß er auch seinerseits die elterliche Einwilligung einholen müsse. Unter vielen Thränen stimmten Zeit wieder zurückzukehren ; erschiene er nicht, so sei laubnis verweigert hätten, oder daß er selbst nicht mehr am Leben sei. ligtum im Herzen tragend, zog er von dannen. Beiden Liebenden kamen die Tage der Trennung wie Jahrhunderte vor. Endlich aber erschien die festgesezte Zeit, und der Ritter war noch nicht zurückgekehrt ; Tage, Wochen, Monate verstrichen, ohne daß er auch nur die geringste Kunde von sich gegeben hätte. Das arme Fräulein verging vor Sehnsucht und Schmerz, und da die Welt ihr keinen Trost für ihr entschwundenes Glück zu bieten vermochte, trat sie als Novize in das Frauenkloster Alspach und wurde, noch bevor das Probejahr abgelaufen war, als Nonne eingekleidet. Einige Tage nach dieser Feierlichkeit erschien der fremde Rittersmann wieder im Thale. Unvorhergesehene Hindernisse hatten seine Rückkehr verzögert, und die Botschafter, die seine Geliebte davon in Kenntnis segen sollten, waren durch einen mächtigen Nebenbuhler gewonnen worden und hatten seine Briefe nicht überbracht. Vergeblich rang der Unglückliche die Hände; die Pforten des Klosters blieben ihm verschlossen und trennten ihn für diese Erde auf immer von der geliebten Braut. Nun baute er sich im nahen Walde eine Einsiedelei und verbrachte daselbst, im Gebet und Andenken an die Geliebte, die übrigen Lebenstage. Jedesmal, wenn die Glocken des Klosters, unten im Thale, zum Gebete riefen, antwortete das Glöckchen seiner Kapelle, und Morgens und Abends, wenn die Gesänge der heiligen Schwestern ertönten, saß er auf einem vorragenden Felsen und lauschte, ob er nicht darunter die Stimme der Braut erkennen möchte. Eines Tages aber schwieg das Glöckchen auf dem Berge, und man fand den Einsiedler tot vor der Thüre seiner Klause sigen. ";Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
669;4;137;Der weiße See;NoCategorie;NoGroup;Urbeis (Orbey);0.0;0.0;"Der weiße See. Die Wasser des weißen Sees, im Thale von Urbeis, waren zu einer Zeit von wüster, grauschwarzer Farbe überzogen und am Ufer ringsumher standen die Blumen und Bäume welk und dürr; die Fische trieben tot auf der Oberfläche hin ; kein Vogel kam sich am Strande zu baden, fein Wild seinen Durst daselbst zu löschen, und eine bösartige Seuche wütete im ganzen Lande. Da hieß es nun, dies Elend sei eine Strafe des Himmels, und dessen Zorn könne nur besänftigt werden, wenn man ein unschuldiges Kindlein im See ertränkte und zum Opfer brächte. Allein keine Mutter wollte eines der ihrigen hergeben. Es begab sich nun, daß auf einer benachbarten Burg die Wärterin mit dem jüngsten Knaben ihres Herrn auf dem grünen. Rasen im Garten spielte. Da sie aber das Kind auf einen Augenblick verließ, stürzte ein gewaltiger Geier auf dasselbe herab, fliegen, in den weißen See fallen. Und siehe, alsobald hörte der hell, seine Ufer bedeckten sich wieder mit frischer Blüte, und Krankheit und Elend wichen einem frohen, gedeihlichen Leben. ";Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
670;4;138;Der Zellenberger Burgersmann;NoCategorie;NoGroup;Reichenweier;7.27259187393;48.1787804995;"Der Zellenberger Burgersmann. Wenig bekannt ist eine alte Skulptur, die in dem Stalle gemauert ist. Sie stellt einen Mann dar, der einen schweren Sack trägt. An diese Gestalt knüpft eine Reichenweier Lokalsage an. Stadt, ohne die starken Mauern und den festen troßigen Sinn der Bürgerschaft brechen zu können. Ta erbot sich ihnen ein Zellenberger Burgersmann"" und versprach zu nächtlicher Stunde ihnen eine schwache, unbewachte Stelle der Mauer zu weisen. Der Anschlag gelang. Die Feinde brachen unaufhaltsam nachts in die schlafende Stadt und übergaben sie der Plünderung. Der Berg, von dem sie eindrangen, heißt noch jezt der Armenberg, weil Reichenweier damals arm wurde. Als die Feinde wie ein Sturmwind vorübergebraust waren und die Bürgerschaft der räterischen Nachbar zu fangen. Man hielt Gericht über den Unglücklichen, verurteilte ihn und mauerte ihn lebendig an der Stelle der Stadtmauer ein, die durch seinen Verrat vom Feinde nung wurde an der Stelle das Bildnis des Mannes, wie er mit dem schweren Geldjacke, dem Lohne seines Verrats, davoneilt, eingehauen. ";Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
671;4;139;Die heilige Hunna;NoCategorie;NoGroup;Hunaweier;7.30403809307;48.1824285926;"Die heilige Hunna. Die hl. Hunna war eine Anverwandte Herzogs Attich weiler. Beide gaben dem Dorfe Hunaweier seinen Namen. macht hatte. Der hl. Deodat, welcher mit beiden Eheleuten in freundschaftlicher Verbindung stand, taufte ihren Sohn, der ihm zu Ehren ebenfalls Deodat genannt wurde, und den er später in das Kloster Ebersheimmünster aufnahm. Die hl. Hunna war eine der reichsten Edelfrauen des Landes ; allein trog ihres Reichtums bewohnte sie nur ein bescheidenes Kämmerlein auf ihrem Schlosse . Sie war die Freundin und Trösterin der Armen und Hilfsbedürftigen und ließ sich oft sogar herab, ihnen die Kleider zu waschen, weßwegen sie das Volk die heilige Wascherin nannte. Oft sah man sie auf einem suchen, welche in den zerstreuten Hütten wohnten. Sie verrichtete Zeichen und Wunder, und noch jest wissen die Umwohner Vieles von ihr zu erzählen. gange des Dorfes nach Zellenberg zu steht, ist ihr geweiht und heißt der Hunnabrunnen. Da traf sichs einmal in einem weinarmen Jahre, daß, als man abends die Pferde und Kühe tränken wollte, aus allen Röhren Wein herausfloß. Man strömte herbei mit Zubern und Logeln und Fässern, und Jeder versorgte sich damit fürs ganze Jahr, und der Wein war besser als der beste, der noch je in der Gegend gewachsen war. Abwärts vom Dorfe liegt die Hunnawiese, früher ein Eigentum der Heiligen, die sie noch immer in treuem Schirme hält und durch ihre Diener hüten läßt. Man erzählt, daß ein Baner sich einst zur Nachtzeit vermaß, Bandweiden auf derselben zu stehlen. Als er sie aber in ein Bündel geschnürt hatte und auf dem Rücken forttragen wollte, wurden sie ihm so schwer, daß holten Versuchen war es ihm unmöglich, sie von der Stelle zu bringen. Er mußte also leer nach Hause zurückkehren, und es gehauen, bis er atemlos vor seiner Hütte niederfiel./ ";Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
672;4;140;Das Wappen des Grafen von Rappoltstein;NoCategorie;NoGroup;Rappoltsweiler;7.28672468283;48.2065139236;"Das Wappen des Grafen von Rappoltstein.gläubigen zu bekämpfen, befand sich Herr Konrad oder Kuno von Rappoltstein. Daß er ebenso handfest als mutig war, bewies er, als das Heer der Kreuzfahrer in Syrien lag und Damaskus belagerte. Da trat plöglich aus dem feindlichen Heere ein riesenmäßiger Sarazene hervor und forderte, mit frechem Hohngelächter, den beherztesten unter den christlichen Streitern zum Zweikampfe auf. stein als Gegner an, und nachdem er einigemale die gewaltigen Streiche des Riesen kampfgewandt von sich abgeleitet hatte, führte er selbst einen so derben Hieb, daß er den Sarazenen von oben bis unten in zwei Stücke spaltete. Der Kaiser, in dessen Gegenwart der Rappoltsteiner den Kampf siegreich bestanden hatte, verlich nun ihm und seinem zenen als Helmzierde zu tragen. Bernhard Herzog schildert in seiner Chronik das stein drey rote Schiltlein in weißem Feldt, auff dem Helm ein Mäunlin ohn Arm in weisser Kleidung, an der Brust drey rote Schiltlein, hat auff ein gelben Türckischen spizhut, Helmdeck rot vnd weiß. "" ";Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
673;4;141;Die Brüder von Rappoltstein;NoCategorie;NoGroup;Rappoltsweiler;7.28672468283;48.2065139236;"Die Brüder von Rappoltstein. In den beiden untern Rap poltsteiner Schlössern, welche, in kurzer Entfernung von einander, jedes auf einem hohen Felsen liegen, wohnten zwei Brüder. Der eine war Herr von St. Ulrich, der andere Herr von Giersberg. Beide, rüstige Jäger, wollten einst morgens frühe auf die Jagd ziehen und verabredeten sich abends zuvor, daß derjenige, welcher zuerst erwachen würde, dem andern einen Pfeil an den Fensterladen schießen sollte, um ihn zu wecken. Schon bleichte der Tag, da stieß der Graf von St. Ulrich den Laden auf und griff nach der Armbrust, um das verabredete Zeichen zu geben ; aber in demselben Augenblicke schwirrte des Bruders Pfeil durch die Morgenluft herüber und durchbohrte ihm das Herz. Nach einer anderen Sage sollen beide Brüder zumal, jeder von des andern Geschoß, getroffen worden sein. ";Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
